GoId:ID(GO),GoTermName,GoTermType,:LABEL
140934,Histone deubiquitinase activity,Molecular_function,GO
140935,Histone h2b conserved c-terminal lysine deubiquitinase activity,Molecular_function,GO
140936,Histone h2b deubiquitinase activity,Molecular_function,GO
140937,Histone h4k12 deacetylase activity,Molecular_function,GO
140938,Histone h3 methyltransferase activity,Molecular_function,GO
140939,Histone h4 methyltransferase activity,Molecular_function,GO
140940,Histone h2a methyltransferase activity,Molecular_function,GO
140941,Histone h4k20me methyltransferase activity,Molecular_function,GO
140942,Histone h3k9 dimethyltransferase activity,Molecular_function,GO
140943,Histone h4k20 trimethyltransferase activity,Molecular_function,GO
140944,Histone h4k20 monomethyltransferase activity,Molecular_function,GO
140945,Histone h3k4 monomethyltransferase activity,Molecular_function,GO
140946,Histone h3k4 dimethyltransferase activity,Molecular_function,GO
140947,Histone h3k9me2 methyltransferase activity,Molecular_function,GO
140948,Histone h3k9 monomethyltransferase activity,Molecular_function,GO
140949,Histone h3k9 trimethyltransferase activity,Molecular_function,GO
140950,Histone h2a deubiquitinase activity,Molecular_function,GO
140951,Histone h3k27 trimethyltransferase activity,Molecular_function,GO
140952,Histone h3k27 dimethyltransferase activity,Molecular_function,GO
140953,Histone h3k27 monomethyltransferase activity,Molecular_function,GO
140954,Histone h3k36 dimethyltransferase activity,Molecular_function,GO
140955,Histone h3k36 trimethyltransferase activity,Molecular_function,GO
140956,Histone h3k79 trimethyltransferase activity,Molecular_function,GO
140958,Target-directed mirna degradation,Biological_process,GO
140961,Cellular detoxification of metal ion,Biological_process,GO
140962,Multicellular organismal-level chemical homeostasis,Biological_process,GO
140964,Intracellular auxin homeostasis,Biological_process,GO
140965,Secondary pirna processing,Biological_process,GO
140966,Pirna-mediated heterochromatin formation,Biological_process,GO
140967,Manganese import into cell,Biological_process,GO
140968,Polyspecific organic cation:proton antiporter activity,Molecular_function,GO
140969,Determination of lung left/right asymmetry,Biological_process,GO
140970,Aim2 inflammasome complex assembly,Biological_process,GO
140971,Regulation of aim2 inflammasome complex assembly,Biological_process,GO
140972,Negative regulation of aim2 inflammasome complex assembly,Biological_process,GO
140973,Positive regulation of aim2 inflammasome complex assembly,Biological_process,GO
140974,Cellular detoxification of sulfide,Biological_process,GO
140975,Disruption of cellular anatomical structure in another organism,Biological_process,GO
140976,Defense response against perturbation of plasma membrane integrity,Biological_process,GO
140977,Cellular detoxification of acetone,Biological_process,GO
140978,Mitochondrial large ribosomal subunit binding,Molecular_function,GO
140979,Intracellular nucleotide homeostasis,Biological_process,GO
140980,Intracellular nucleoside homeostasis,Biological_process,GO
140981,Medium-chain fatty acid omega-hydroxylase activity,Molecular_function,GO
140982,Detoxification of aluminum ion,Biological_process,GO
140983,Calcium:manganese antiporter activity,Molecular_function,GO
140984,Histone h4k12 methyltransferase activity,Molecular_function,GO
140985,G protein-coupled chemorepellent receptor activity,Molecular_function,GO
140986,G protein-coupled chemorepellent receptor signaling pathway,Biological_process,GO
140987,Atp:phosphate antiporter activity,Molecular_function,GO
140988,Adp:phosphate antiporter activity,Molecular_function,GO
140989,7-deoxyloganate 7-hydroxylase activity,Molecular_function,GO
140990,Primary pirna processing,Biological_process,GO
140991,Pirna-mediated gene silencing by mrna destabilization,Biological_process,GO
140993,Histone modifying activity,Molecular_function,GO
140994,Rna polymerase ii ctd heptapeptide repeat modifying activity,Molecular_function,GO
140995,Histone h2a kinase activity,Molecular_function,GO
140996,Histone h3 kinase activity,Molecular_function,GO
140997,Histone h4 kinase activity,Molecular_function,GO
140998,Histone h2b kinase activity,Molecular_function,GO
140999,Histone h3k4 trimethyltransferase activity,Molecular_function,GO
141000,Histone h4k91 ubiquitin ligase activity,Molecular_function,GO
141002,Histone h4k16 propionyltransferase activity,Molecular_function,GO
141003,Histone h2ax kinase activity,Molecular_function,GO
141005,Retrotransposon silencing by heterochromatin formation,Biological_process,GO
141006,Pirna-mediated retrotransposon silencing by heterochromatin formation,Biological_process,GO
141007,Sirna-mediated retrotransposon silencing by heterochromatin formation,Biological_process,GO
141008,Retrotransposon silencing by mrna destabilization,Biological_process,GO
141009,Pirna-mediated retrotransposon silencing by mrna destabilization,Biological_process,GO
141010,Retrotransposon silencing by sirna-directed dna methylation,Biological_process,GO
141011,Sirna-mediated retrotransposon silencing by mrna destabilization,Biological_process,GO
141013,Purine nucleotide import into lysosome,Biological_process,GO
141014,Ribosome hibernation,Biological_process,GO
141016,G/t mismatch-specific thymine-dna glycosylase activity,Molecular_function,GO
141017,Effector-mediated induction of cell cycle reactivation in host,Biological_process,GO
141018,Adhesion of symbiont to host via host extracellular matrix,Biological_process,GO
141023,Symbiont-mediated disruption of host cell-cell adhesion,Biological_process,GO
141024,Adhesion of symbiont to host cell surface via host membrane carbohydrate,Biological_process,GO
141025,Adhesion of symbiont to host cell surface via host glycoprotein,Biological_process,GO
141026,Adhesion of symbiont to host cell surface via host membrane cholesterol,Biological_process,GO
141027,Symbiont-mediated perturbation of host actin cytoskeleton,Biological_process,GO
141028,Symbiont-mediated perturbation of host microtubule cytoskeleton,Biological_process,GO
141029,Symbiont-mediated disruption of host focal adhesion,Biological_process,GO
141030,Symbiont-mediated perturbation of host actin cytoskeleton via filamentous actin depolymerization,Biological_process,GO
141031,Symbiont-mediated perturbation of host actin cytoskeleton via actin crosslinking,Biological_process,GO
141032,Symbiont-mediated perturbation of host actin cytoskeleton via actin filament reorganization,Biological_process,GO
141033,Symbiont-mediated perturbation of host actin cytoskeleton via actin polymerization,Biological_process,GO
141034,Symbiont-mediated perturbation of host actin cytoskeleton via inhibition of actin polymerization,Biological_process,GO
141035,Ctp-dependent diacylglycerol kinase activity,Molecular_function,GO
141038,Phosphatidylinositol 3-kinase activator activity,Molecular_function,GO
141039,Phosphatidylinositol 3-kinase inhibitor activity,Molecular_function,GO
141040,Very-long-chain 3-oxoacyl-coa reductase activity,Molecular_function,GO
141041,Disruption of extracellular matrix of another organism,Biological_process,GO
141042,Symbiont-mediated camp intoxication of host cell,Biological_process,GO
141043,Symbiont-mediated evasion of host innate immune response,Biological_process,GO
141044,Epigenetic programming in the endosperm,Biological_process,GO
141046,Atg8-family conjugating enzyme activity,Molecular_function,GO
141047,Molecular tag activity,Molecular_function,GO
141048,Membrane tag activity,Molecular_function,GO
141049,Protein-glutathione oxidoreductase (glutathione) activity,Molecular_function,GO
141050,Histone h3k deacetylase activity,Molecular_function,GO
141051,Histone h4k deacetylase activity,Molecular_function,GO
141052,Histone h3 demethylase activity,Molecular_function,GO
141053,Histone h2a ubiquitin ligase activity,Molecular_function,GO
141054,Histone h2b ubiquitin ligase activity,Molecular_function,GO
141055,Histone h3 ubiquitin ligase activity,Molecular_function,GO
141056,Histone h4 ubiquitin ligase activity,Molecular_function,GO
141057,Histone h3 arginine deiminase activity,Molecular_function,GO
141058,Histone h4 demethylase activity,Molecular_function,GO
141059,Symbiont-mediated disruption of host antimicrobial peptide activity,Biological_process,GO
141060,Disruption of anatomical structure in another organism,Biological_process,GO
141061,Disruption of cell in another organism,Biological_process,GO
141062,Disruption of tissue in another organism,Biological_process,GO
141063,Epigenetic programming in the central cell,Biological_process,GO
141064,Zygotic genome activation,Biological_process,GO
141065,Maternal mrna clearance,Biological_process,GO
141066,Symbiont-mediated disruption of host extracellular matrix,Biological_process,GO
141067,Intracellular nitrogen homeostasis,Biological_process,GO
141068,Autosome genomic imprinting,Biological_process,GO
141069,Receptor ligand inhibitor activity,Molecular_function,GO
141070,Symbiont-mediated suppression of host mapk cascade,Biological_process,GO
141071,Symbiont-mediated activation of host mapk cascade,Biological_process,GO
141072,Symbiont-mediated suppression of host tumor necrosis factor-mediated signaling pathway,Biological_process,GO
141073,Symbiont-mediated perturbation of host opsonization,Biological_process,GO
141074,Symbiont-mediated suppression of host cgas-sting signal transduction,Biological_process,GO
141078,Symbiont-mediated suppression of host rig-i signaling pathway,Biological_process,GO
141079,Symbiont-mediated activation of host inflammasome-mediated signal transduction,Biological_process,GO
141080,Symbiont-mediated activation of host interferon signaling pathway,Biological_process,GO
141081,Symbiont-mediated suppression of host inflammasome-mediated signal transduction,Biological_process,GO
141082,Symbiont-mediated detoxification of host-generated reactive oxygen species,Biological_process,GO
141083,Symbiont-mediated suppression of host reactive oxygen species generation,Biological_process,GO
141084,Inflammasome-mediated signaling pathway,Biological_process,GO
141085,Regulation of inflammasome-mediated signaling pathway,Biological_process,GO
141086,Negative regulation of inflammasome-mediated signaling pathway,Biological_process,GO
141087,Positive regulation of inflammasome-mediated signaling pathway,Biological_process,GO
141088,Symbiont-mediated activation of host autophagy,Biological_process,GO
141089,Glucose sensor activity,Molecular_function,GO
141090,Protein serine pyrophosphorylase activity,Molecular_function,GO
141091,Transforming growth factor beta receptor superfamily signaling pathway,Biological_process,GO
141092,Positive regulation of nodal signaling pathway,Biological_process,GO
141093,5-amino-6-(d-ribitylamino)uracil--l-tyrosine 4-hydroxyphenyl transferase activity,Molecular_function,GO
141094,Dna loop anchor binding,Molecular_function,GO
141096,Ligand-activated transcription repressor activity,Molecular_function,GO
141097,Ligand-activated transcription activator activity,Molecular_function,GO
141098,Trna (cytidine(34)-2'-o)-methyltransferase activity,Molecular_function,GO
141100,Trna (guanine(18)-2'-o)-methyltransferase activity,Molecular_function,GO
141101,Trna(ser) (uridine(44)-2'-o-)-methyltransferase activity,Molecular_function,GO
141102,Trna (5-carboxymethylaminomethyluridine(34)-2'-o)-methyltransferase activity,Molecular_function,GO
141104,Symbiont-mediated activation of host g protein-coupled receptor signal transduction,Biological_process,GO
141106,Trna methyltransferase activator activity,Molecular_function,GO
141107,Methyltransferase regulator activity,Molecular_function,GO
141108,Transporter regulator activity,Molecular_function,GO
141109,Transporter activator activity,Molecular_function,GO
141110,Transporter inhibitor activity,Molecular_function,GO
141111,Positive regulation of cgas/sting signaling pathway,Biological_process,GO
141112,Broken chromosome clustering,Biological_process,GO
141113,"Negative regulation of wnt signaling pathway, planar cell polarity pathway",Biological_process,GO
141115,Symbiont-mediated suppression of host complement activation by inactivation of complement proteins,Biological_process,GO
141116,Symbiont-mediated suppression of host complement activation by complement sequestering,Biological_process,GO
141117,Symbiont-mediated suppression of host complement activation by recruitment of complement control protein,Biological_process,GO
141118,"Nitric oxide dioxygenase activity, heme protein as donor",Molecular_function,GO
141119,Chromosomal dna methylation maintenance following dna replication,Biological_process,GO
141122,Nitrogen-oxygen hydrolyase activity,Molecular_function,GO
141123,Dermonecrosis in another organism,Biological_process,GO
141124,Intracellular signaling cassette,Biological_process,GO
141125,Trna-queuosine(34) galactosyltransferase activity,Molecular_function,GO
141126,Short-chain fatty acyl-coa hydrolase activity,Molecular_function,GO
141127,Symbiont-mediated perturbation of host rab signal transduction,Biological_process,GO
141128,Symbiont-mediated non-specific activation of host t-cells,Biological_process,GO
141129,Symbiont-mediated suppression of host signal transduction pathway via antagonism of host cell surface receptor,Biological_process,GO
141130,Symbiont-mediated inactivation of host ribosome,Biological_process,GO
141131,Dna n6-methyladenine demethylase activity,Molecular_function,GO
141132,Defense response to host,Biological_process,GO
141133,Diphthine methyl ester synthase activity,Molecular_function,GO
141134,Symbiont-mediated activation of host signal transduction pathway via agonism of host cell surface receptor,Biological_process,GO
141135,Symbiont-mediated suppression of host chemokine signal transduction pathway,Biological_process,GO
141137,"Positive regulation of gene expression, epigenetic",Biological_process,GO
141139,Symbiont-mediated disruption of host mucosa,Biological_process,GO
141140,Symbiont-mediated suppression of host immunoglobulin-mediated immune response,Biological_process,GO
141141,Symbiont-mediated evasion of recognition by host pattern recognition receptor,Biological_process,GO
141142,Symbiont-mediated migration across host tissue barrier,Biological_process,GO
141144,Symbiont-mediated disruption of host neutrophil extracellular traps,Biological_process,GO
141145,Symbiont-mediated suppression of host neutrophil extracellular trap formation,Biological_process,GO
141146,Symbiont-mediated disruption of host tissue,Biological_process,GO
141147,Intracellularly calcium-gated channel activity,Molecular_function,GO
141148,Enoyl-[acyl-carrier-protein] reductase (nadph) activity,Molecular_function,GO
141149,Regulation of nitric oxide-cgmp mediated signal transduction,Biological_process,GO
141150,Positive regulation of nitric oxide-cgmp mediated signal transduction,Biological_process,GO
141151,Negative regulation of nitric oxide-cgmp mediated signal transduction,Biological_process,GO
141152,Glycerol-3-phosphate dehydrogenase (nad+) activity,Molecular_function,GO
141153,Glycerol-3-phosphate dehydrogenase (nadp+) activity,Molecular_function,GO
141154,Symbiont-mediated suppression of host-directed shutoff of host translation,Biological_process,GO
141155,Symbiont-mediated suppression of host translation elongation,Biological_process,GO
141156,Camp/pka signal transduction,Biological_process,GO
141157,Symbiont-mediated suppression of host exocytosis,Biological_process,GO
141158,Symbiont-mediated suppression of host phagosome maturation,Biological_process,GO
141159,Symbiont-mediated suppression of host phagosome acidification,Biological_process,GO
141160,Symbiont-mediated disruption of host phagosome,Biological_process,GO
141161,Regulation of camp/pka signal transduction,Biological_process,GO
141162,Negative regulation of camp/pka signal transduction,Biological_process,GO
141163,Positive regulation of camp/pka signal transduction,Biological_process,GO
141164,Mitochondrial protein quality control,Biological_process,GO
141165,Glucosinolate transmembrane transporter activity,Molecular_function,GO
141166,Chromosomal 5-methylcytosine dna demethylation pathway,Biological_process,GO
141167,"Chromosomal 5-methylcytosine dna demethylation, oxidation pathway",Biological_process,GO
141168,"Chromosomal 5-methylcytosine dna demethylation, oxidative deamination pathway",Biological_process,GO
141169,"Chromosomal 5-methylcytosine dna demethylation, direct 5-methylcytosine excision pathway",Biological_process,GO
141170,"Positive regulation of 5-methylcytosine dna demethylation, direct 5-methylcytosine excision pathway",Biological_process,GO
141171,Symbiont-mediated perturbation of host membrane,Biological_process,GO
141173,Symbiont-mediated suppression of host pro-inflammatory cytokine signaling,Biological_process,GO
141174,Symbiont-mediated suppression of host anti-inflammatory cytokine signaling,Biological_process,GO
141175,Receptor clustering activity,Molecular_function,GO
141176,Gene silencing by pirna-directed dna methylation,Biological_process,GO
141177,Symbiont-mediated evasion of recognition by host innate immune effector,Biological_process,GO
141178,Symbiont-mediated evasion of recognition by host complement,Biological_process,GO
141179,Symbiont-mediated evasion of recognition by host antimicrobial peptide,Biological_process,GO
141180,Dsdna-rna triple helix-forming chromatin adaptor activity,Molecular_function,GO
141184,Symbiont-mediated activation of host anti-inflammatory cytokine signaling,Biological_process,GO
141185,Ufm1-modified protein reader activity,Molecular_function,GO
141187,Nucleic acid biosynthetic process,Biological_process,GO
141188,Nucleic acid catabolic process,Biological_process,GO
141190,Transducin-mediated opsin signaling pathway,Biological_process,GO
141191,Negative regulation of hri-mediated signaling,Biological_process,GO
141192,Atp:atp adenylyltransferase activity,Molecular_function,GO
141193,Nuclear receptor-mediated signaling pathway,Biological_process,GO
141194,Sirna-mediated heterochromatin formation,Biological_process,GO
141196,Retrotransposon silencing by pirna-directed dna methylation,Biological_process,GO
141197,4-hydroxy-3-methylbut-2-enyl-diphosphate synthase activity (flavodoxin),Molecular_function,GO
141198,Protein branched polyubiquitination,Biological_process,GO
141199,Gdp-mannose biosynthetic process from glucose,Biological_process,GO
141200,Utp thiamine diphosphokinase activity,Molecular_function,GO
141201,Pyroptotic cell death,Biological_process,GO
141203,Symbiont-mediated suppression of host complement activation by activation of host proteases,Biological_process,GO
141204,Dipeptide transmembrane transport from lysosomal lumen to cytosol,Biological_process,GO
141207,Peptide lactyltransferase (atp-dependent) activity,Molecular_function,GO
141208,Protein lysine delactylase activity,Molecular_function,GO
141209,Oxysterol receptor signaling pathway,Biological_process,GO
150001,Primary dendrite,Cellular_component,GO
150002,Distal dendrite,Cellular_component,GO
150003,Regulation of spontaneous synaptic transmission,Biological_process,GO
150004,Dendritic spine origin,Cellular_component,GO
150005,Enzyme activator complex,Cellular_component,GO
150006,Urease activator complex,Cellular_component,GO
150007,Clathrin-dependent synaptic vesicle endocytosis,Biological_process,GO
150008,Bulk synaptic vesicle endocytosis,Biological_process,GO
150011,Regulation of neuron projection arborization,Biological_process,GO
150012,Positive regulation of neuron projection arborization,Biological_process,GO
150013,Negative regulation of neuron projection arborization,Biological_process,GO
150014,Apical distal dendrite,Cellular_component,GO
150015,Apical proximal dendrite,Cellular_component,GO
150016,Basal distal dendrite,Cellular_component,GO
150017,Basal proximal dendrite,Cellular_component,GO
150018,Basal dendrite development,Biological_process,GO
150019,Basal dendrite morphogenesis,Biological_process,GO
150020,Basal dendrite arborization,Biological_process,GO
150021,Apical dendrite morphogenesis,Biological_process,GO
150022,Apical dendrite development,Biological_process,GO
150023,Apical dendrite arborization,Biological_process,GO
150024,Oxidised low-density lipoprotein particle clearance,Biological_process,GO
150025,Oxidised low-density lipoprotein particle receptor activity,Molecular_function,GO
150031,Regulation of protein localization to lysosome,Biological_process,GO
150032,Positive regulation of protein localization to lysosome,Biological_process,GO
150033,Negative regulation of protein localization to lysosome,Biological_process,GO
150034,Distal axon,Cellular_component,GO
150035,"Regulation of trans-synaptic signaling by bdnf, modulating synaptic transmission",Biological_process,GO
150036,"Regulation of trans-synaptic signaling by endocannabinoid, modulating synaptic transmission",Biological_process,GO
150037,Regulation of calcium-dependent activation of synaptic vesicle fusion,Biological_process,GO
150038,Postsynaptic dense core vesicle exocytosis,Biological_process,GO
150043,Structural constituent of synapse-associated extracellular matrix,Molecular_function,GO
150044,Regulation of postsynaptic dense core vesicle exocytosis,Biological_process,GO
150045,Regulation of synaptic signaling by nitric oxide,Biological_process,GO
150047,G protein-coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential,Molecular_function,GO
150048,Cerebellar granule cell to purkinje cell synapse,Cellular_component,GO
150050,Postsynaptic septin cytoskeleton,Cellular_component,GO
150051,Postsynaptic golgi apparatus,Cellular_component,GO
150052,Regulation of postsynapse assembly,Biological_process,GO
150053,Cerebellar climbing fiber to purkinje cell synapse,Cellular_component,GO
150054,Regulation of postsynaptic neurotransmitter receptor diffusion trapping,Biological_process,GO
150056,Amylin receptor complex 1,Cellular_component,GO
150057,Amylin receptor complex 2,Cellular_component,GO
150058,Amylin receptor complex 3,Cellular_component,GO
150059,Amylin receptor 1 signaling pathway,Biological_process,GO
150060,Amylin receptor 2 signaling pathway,Biological_process,GO
150061,Amylin receptor 3 signaling pathway,Biological_process,GO
150062,Complement-mediated synapse pruning,Biological_process,GO
150063,Visual system development,Biological_process,GO
150064,Vertebrate eye-specific patterning,Biological_process,GO
150065,Regulation of deacetylase activity,Biological_process,GO
150066,Negative regulation of deacetylase activity,Biological_process,GO
150067,Regulation of tubulin deacetylase activity,Biological_process,GO
150068,Positive regulation of tubulin deacetylase activity,Biological_process,GO
150069,Negative regulation of tubulin deacetylase activity,Biological_process,GO
150070,Regulation of arginase activity,Biological_process,GO
150071,Negative regulation of arginase activity,Biological_process,GO
150072,Positive regulation of arginase activity,Biological_process,GO
150073,Regulation of protein-glutamine gamma-glutamyltransferase activity,Biological_process,GO
150074,Positive regulation of protein-glutamine gamma-glutamyltransferase activity,Biological_process,GO
150075,Negative regulation of protein-glutamine gamma-glutamyltransferase activity,Biological_process,GO
150076,Neuroinflammatory response,Biological_process,GO
150077,Regulation of neuroinflammatory response,Biological_process,GO
150078,Positive regulation of neuroinflammatory response,Biological_process,GO
150079,Negative regulation of neuroinflammatory response,Biological_process,GO
150086,Multiple synapse bouton,Cellular_component,GO
150087,"Multiple synapse bouton, contacting single dendrite",Cellular_component,GO
150088,"Multiple synapse bouton, contacting multiple dendrites",Cellular_component,GO
150089,Multiple spine synapse organization,Biological_process,GO
150090,"Multiple spine synapse organization, single dendrite",Biological_process,GO
150091,"Multiple spine synapse organization, multiple dendrites",Biological_process,GO
150092,Regulation of synaptic scaling,Biological_process,GO
150093,Amyloid-beta clearance by transcytosis,Biological_process,GO
150094,Amyloid-beta clearance by cellular catabolic process,Biological_process,GO
150098,Glial cell-neuron signaling,Biological_process,GO
150099,Neuron-glial cell signaling,Biological_process,GO
150101,Regulation of microtubule anchoring at centrosome,Biological_process,GO
150102,Negative regulation of monocyte activation,Biological_process,GO
150103,Reactive gliosis,Biological_process,GO
150104,Transport across blood-brain barrier,Biological_process,GO
150105,Protein localization to cell-cell junction,Biological_process,GO
150106,Regulation of protein localization to cell-cell junction,Biological_process,GO
150107,Positive regulation of protein localization to cell-cell junction,Biological_process,GO
150111,Regulation of transepithelial transport,Biological_process,GO
150115,Cell-substrate junction organization,Biological_process,GO
150116,Regulation of cell-substrate junction organization,Biological_process,GO
150117,Positive regulation of cell-substrate junction organization,Biological_process,GO
150118,Negative regulation of cell-substrate junction organization,Biological_process,GO
150119,Negative regulation of protein localization to cell-cell junction,Biological_process,GO
150127,Regulation of interleukin-33 production,Biological_process,GO
150128,Negative regulation of interleukin-33 production,Biological_process,GO
150129,Positive regulation of interleukin-33 production,Biological_process,GO
150136,Regulation of interleukin-37 production,Biological_process,GO
150137,Interleukin-37 production,Biological_process,GO
150138,Negative regulation of interleukin-37 production,Biological_process,GO
150139,Positive regulation of interleukin-37 production,Biological_process,GO
150140,Regulation of cd86 production,Biological_process,GO
150141,Negative regulation of cd86 production,Biological_process,GO
150142,Positive regulation of cd86 production,Biological_process,GO
150143,Regulation of cd80 production,Biological_process,GO
150144,Negative regulation of cd80 production,Biological_process,GO
150145,Positive regulation of cd80 production,Biological_process,GO
150146,Cell junction disassembly,Biological_process,GO
150147,Cell-cell junction disassembly,Biological_process,GO
150151,Regulation of interleukin-17a production,Biological_process,GO
150152,Negative regulation of interleukin-17a production,Biological_process,GO
150153,Positive regulation of interleukin-17a production,Biological_process,GO
150155,Interleukin-34 production,Biological_process,GO
150157,Regulation of interleukin-34 production,Biological_process,GO
150158,Positive regulation of interleukin-34 production,Biological_process,GO
150159,Negative regulation of interleukin-34 production,Biological_process,GO
150172,Regulation of phosphatidylcholine metabolic process,Biological_process,GO
150173,Positive regulation of phosphatidylcholine metabolic process,Biological_process,GO
150174,Negative regulation of phosphatidylcholine metabolic process,Biological_process,GO
150175,Regulation of phosphatidylethanolamine metabolic process,Biological_process,GO
150176,Positive regulation of phosphatidylethanolamine metabolic process,Biological_process,GO
150177,Negative regulation of phosphatidylethanolamine metabolic process,Biological_process,GO
150178,Regulation of phosphatidylserine metabolic process,Biological_process,GO
150179,Positive regulation of phosphatidylserine metabolic process,Biological_process,GO
150180,Negative regulation of phosphatidylserine metabolic process,Biological_process,GO
150189,Regulation of interleukin-32 production,Biological_process,GO
150190,Negative regulation of interleukin-32 production,Biological_process,GO
150191,Positive regulation of interleukin-32 production,Biological_process,GO
150195,Transport across blood-cerebrospinal fluid barrier,Biological_process,GO
150200,Regulation of transport across blood-brain barrier,Biological_process,GO
150201,Positive regulation of transport across blood-brain barrier,Biological_process,GO
150202,Negative regulation of transport across blood-brain barrier,Biological_process,GO
160001,Extrasynaptic signaling via gaba,Biological_process,GO
160002,Adp-d-ribose modification-dependent protein binding,Molecular_function,GO
160003,Mono-adp-d-ribose modification-dependent protein binding,Molecular_function,GO
160004,Poly-adp-d-ribose modification-dependent protein binding,Molecular_function,GO
160005,Pat complex,Cellular_component,GO
160006,Fc receptor-mediated immune complex endocytosis,Biological_process,GO
160007,Glutathione import into mitochondrion,Biological_process,GO
160008,Protein decrotonylase activity,Molecular_function,GO
160009,Histone decrotonylase activity,Molecular_function,GO
160010,Protein de-2-hydroxyisobutyrylase activity,Molecular_function,GO
160011,Nad-dependent protein decrotonylase activity,Molecular_function,GO
160012,Nad-dependent histone decrotonylase activity,Molecular_function,GO
160013,Nad-dependent protein de-2-hydroxyisobutyrylase activity,Molecular_function,GO
160014,Exopher,Cellular_component,GO
160015,Platelet rolling,Biological_process,GO
160016,Ccacca trna nucleotidyltransferase activity,Molecular_function,GO
160017,Regulation of platelet rolling,Biological_process,GO
160018,Positive regulation of platelet rolling,Biological_process,GO
160019,Negative regulation of platelet rolling,Biological_process,GO
160020,Positive regulation of ferroptosis,Biological_process,GO
160021,Maternal-to-zygotic transition of gene expression,Biological_process,GO
160022,Apocrine secretion,Biological_process,GO
160023,Sneeze reflex,Biological_process,GO
160024,Leydig cell proliferation,Biological_process,GO
160025,Sensory perception of itch,Biological_process,GO
160027,Egg deposition,Biological_process,GO
160028,Negative regulation of pyroptotic inflammatory response,Biological_process,GO
160029,Kidney cortex tubule cell dedifferentiation,Biological_process,GO
160030,Pollen intine formation,Biological_process,GO
160031,Endoplasmic reticulum membrane biogenesis,Biological_process,GO
160032,Toll receptor ligand protein activation cascade,Biological_process,GO
160033,Regulation of toll receptor ligand protein activation cascade,Biological_process,GO
160034,Positive regulation of toll receptor ligand protein activation cascade,Biological_process,GO
160035,Negative regulation of toll receptor ligand protein activation cascade,Biological_process,GO
160036,Positive regulation of postsynaptic density assembly,Biological_process,GO
160037,Negative regulation of postsynaptic density assembly,Biological_process,GO
160038,Somatic sensory system development,Biological_process,GO
160039,Serotonin-gated chloride channel activity,Molecular_function,GO
160040,Mitocytosis,Biological_process,GO
160041,Neuropeptide activity,Molecular_function,GO
160042,Purine nucleotide uniporter activity,Molecular_function,GO
160043,"Catecholamine secretion, neurotransmission",Biological_process,GO
160044,Sulfate:chloride antiporter activity,Molecular_function,GO
160045,Tmem240-body,Cellular_component,GO
160046,Oxalate:chloride antiporter activity,Molecular_function,GO
160047,Muramyl dipeptide kinase activity,Molecular_function,GO
160048,Craniofacial suture closure,Biological_process,GO
160049,Negative regulation of cgas/sting signaling pathway,Biological_process,GO
160050,Xanthine binding,Molecular_function,GO
160051,Cyc8(ssn6)-tup1 general repressor complex,Cellular_component,GO
160052,Mitotic nuclear envelope segregation,Biological_process,GO
160053,Serine-based site-specific recombinase activity,Molecular_function,GO
160054,Microfibril assembly,Biological_process,GO
160055,Glideosome,Cellular_component,GO
160056,Macropinosome membrane,Cellular_component,GO
160057,Plant endodermal cell fate specification,Biological_process,GO
160058,Plant endodermal cell differentiation,Biological_process,GO
160059,Programmed cell death in response to retinoic acid,Biological_process,GO
160060,Sleep homeostasis,Biological_process,GO
160061,Respiratory chemosensitivity,Biological_process,GO
160062,Cutin-based cuticle development,Biological_process,GO
160063,Multi-pass transmembrane protein insertion into er membrane,Biological_process,GO
160064,Multi-pass translocon complex,Cellular_component,GO
160065,Sin/men signaling complex,Cellular_component,GO
160066,Interphase sin signaling complex,Cellular_component,GO
160067,New spindle pole body sin signaling complex,Cellular_component,GO
160068,Negative regulation of pollen tube guidance,Biological_process,GO
160069,Surfactant secretion,Biological_process,GO
160070,Intracellular borate homeostasis,Biological_process,GO
160071,Prevention of polyspermy during double fertilization,Biological_process,GO
160072,Ubiquitin ligase complex scaffold activity,Molecular_function,GO
160073,Casparian strip assembly,Biological_process,GO
160074,Non-canonical inflammasome complex,Cellular_component,GO
160075,Non-canonical inflammasome complex assembly,Biological_process,GO
160076,Negative regulation of non-canonical inflammasome complex assembly,Biological_process,GO
160077,Lipid droplet fusion,Biological_process,GO
160078,Negative regulation of lipid droplet fusion,Biological_process,GO
160079,G protein-coupled glycine receptor activity,Molecular_function,GO
160080,Abc-type indole transporter activity,Molecular_function,GO
160081,Iodide channel activity,Molecular_function,GO
160082,Hypoxia-inducible factor-proline dioxygenase activity,Molecular_function,GO
160083,Exhausted t cell differentiation,Biological_process,GO
160086,Protein localization to polar microtubule,Biological_process,GO
160087,Spermatid cytoplasm removal during spermiation of flagellated sperm,Biological_process,GO
160089,Internal n(7)-methylguanine-containing rna reader activity,Molecular_function,GO
160090,Internal mrna (guanine-n7-)-methyltransferase activity,Molecular_function,GO
160091,Spliceosome-depend formation of circular rna,Biological_process,GO
160092,Hemozoin formation complex,Cellular_component,GO
160093,Chordate pharynx development,Biological_process,GO
160094,Nematode pharynx development,Biological_process,GO
160095,Insect pharynx development,Biological_process,GO
160096,Nematode pharyngeal muscle development,Biological_process,GO
160097,Reverse gyrase activity,Molecular_function,GO
